City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Mogadishu,SO,2021-11-23 03:42:04,2.0371,45.3438,80.22,75,56,8.93
297,Nome,US,2021-11-23 03:42:05,64.5011,-165.4064,5.07,51,1,18.41
298,Plouzane,FR,2021-11-23 03:42:05,48.3833,-4.6167,44.78,76,0,11.5
299,Victoria,HK,2021-11-23 03:41:42,22.2855,114.1577,63.25,74,99,1.01
300,Kilindoni,TZ,2021-11-23 03:42:06,-7.9139,39.6668,80.1,67,67,7.83
301,Liverpool,GB,2021-11-23 03:39:37,53.4106,-2.9779,48.09,90,75,1.99
302,Ust-Maya,RU,2021-11-23 03:42:06,60.4167,134.5333,-13.95,88,100,2.86
303,Dalhousie,IN,2021-11-23 03:42:07,32.5333,75.9833,55.76,16,0,1.45
304,Narasimharajapura,IN,2021-11-23 03:42:07,13.6167,75.5167,76.32,82,27,3.38
305,Adre,TD,2021-11-23 03:42:07,13.4667,22.2,65.86,30,41,15.7
306,Palmer,US,2021-11-23 03:42:08,42.1584,-72.3287,36.21,65,40,1.01
307,Ponta Do Sol,PT,2021-11-23 03:42:08,32.6667,-17.1,67.71,71,93,6.33
308,Nadym,RU,2021-11-23 03:42:08,65.5333,72.5167,14.61,96,100,4.99
309,Berdigestyakh,RU,2021-11-23 03:42:09,62.0989,126.6992,-11.58,89,100,2.24
310,Berlevag,NO,2021-11-23 03:42:09,70.8578,29.0864,25.07,55,100,4.68
311,Hualmay,PE,2021-11-23 03:42:10,-11.0964,-77.6139,65.14,84,100,7.07
312,Metro,ID,2021-11-23 03:42:10,-5.1131,105.3067,87.94,59,100,5.95
313,Suntar,RU,2021-11-23 03:42:10,62.1444,117.6319,-11.16,94,37,2.86
314,Kaitangata,NZ,2021-11-23 03:42:11,-46.2817,169.8464,57.09,60,73,5.61
315,Jumla,NP,2021-11-23 03:39:04,29.2747,82.1838,58.05,15,0,2.86
316,Vryburg,ZA,2021-11-23 03:37:30,-26.9566,24.7284,61.12,50,0,4.27
317,Karak,JO,2021-11-23 03:42:11,31.1667,35.75,43.52,63,0,5.37
318,Kribi,CM,2021-11-23 03:43:12,2.95,9.9167,76.73,90,44,2.75
319,Pangnirtung,CA,2021-11-23 03:43:12,66.1451,-65.7125,22.68,75,100,15.5
320,Jacareacanga,BR,2021-11-23 03:43:13,-6.2222,-57.7528,73.02,97,98,2.3
321,Amahai,ID,2021-11-23 03:43:13,-3.3333,128.9167,86.16,65,29,7.63
322,Yulara,AU,2021-11-23 03:43:14,-25.2406,130.9889,80.44,57,40,8.05
323,Vitim,RU,2021-11-23 03:43:14,59.4511,112.5578,-3.6,78,4,2.17
324,Vila Praia De Ancora,PT,2021-11-23 03:43:14,41.811,-8.8526,51.12,74,62,15.37
325,Novyy Urgal,RU,2021-11-23 03:43:15,51.0736,132.5642,29.39,67,100,20.38
326,Pocatello,US,2021-11-23 03:43:15,42.8713,-112.4455,36.9,72,1,7.0
327,Chapais,CA,2021-11-23 03:43:16,49.7834,-74.8492,13.78,89,100,10.67
328,Bintulu,MY,2021-11-23 03:43:16,3.1667,113.0333,82.81,83,40,1.99
329,Pacific Grove,US,2021-11-23 03:43:16,36.6177,-121.9166,62.31,43,1,1.99
330,Trat,TH,2021-11-23 03:43:17,12.5,102.5,89.91,63,94,11.99
331,Sao Lourenco,BR,2021-11-23 03:43:17,-22.1164,-45.0544,65.37,96,22,1.43
332,Sorland,NO,2021-11-23 03:43:18,67.667,12.6934,40.91,71,100,27.85
333,Pringsewu,ID,2021-11-23 03:43:18,-5.3582,104.9744,84.96,64,100,5.46
334,Sao Jose Da Coroa Grande,BR,2021-11-23 03:43:19,-8.8978,-35.1478,77.68,77,62,6.24
335,Kirakira,SB,2021-11-23 03:43:19,-10.4544,161.9205,83.73,74,86,7.94
336,Olinda,BR,2021-11-23 03:38:39,-8.0089,-34.8553,80.33,78,40,6.91
337,Lazaro Cardenas,MX,2021-11-23 03:43:19,17.9583,-102.2,76.73,85,2,3.62
338,Svetlaya,RU,2021-11-23 03:43:20,46.5389,138.3297,23.97,63,28,15.05
339,Novoagansk,RU,2021-11-23 03:43:20,61.9449,76.6625,20.64,94,100,10.47
340,Bubaque,GW,2021-11-23 03:40:44,11.2833,-15.8333,82.13,77,5,8.21
341,Kulhudhuffushi,MV,2021-11-23 03:43:21,6.6221,73.07,81.39,74,87,11.25
342,Margate,GB,2021-11-23 03:43:21,51.3813,1.3862,45.7,81,76,1.99
343,Clarksburg,US,2021-11-23 03:41:37,39.2807,-80.3445,34.48,62,90,6.91
344,Matagami,CA,2021-11-23 03:40:35,49.7502,-77.6328,15.91,92,90,10.36
345,Soyo,AO,2021-11-23 03:43:21,-6.1349,12.3689,77.18,88,100,2.93
346,Rongcheng,CN,2021-11-23 03:43:22,30.634,117.8517,50.63,31,56,2.53
347,Poum,NC,2021-11-23 03:43:22,-20.2333,164.0167,78.33,74,100,2.91
348,Port Hardy,CA,2021-11-23 03:43:23,50.6996,-127.4199,42.98,100,90,4.61
349,Capim Grosso,BR,2021-11-23 03:43:23,-11.3811,-40.0128,72.34,80,25,6.62
350,Manzil Salim,TN,2021-11-23 03:43:23,35.8567,8.4765,44.6,68,2,4.16
351,Nicoya,CR,2021-11-23 03:42:03,10.1483,-85.452,78.35,88,100,3.2
352,Garowe,SO,2021-11-23 03:43:24,8.4054,48.4845,70.79,65,67,3.8
353,San Bartolome De Tirajana,ES,2021-11-23 03:43:24,27.9248,-15.5733,55.87,77,40,0.0
354,Sakaiminato,JP,2021-11-23 03:43:25,35.55,133.2333,51.78,40,75,24.16
355,Samdrup Jongkhar,BT,2021-11-23 03:43:25,26.9167,91.6167,63.7,62,91,2.82
356,Oloron-Sainte-Marie,FR,2021-11-23 03:43:26,43.1944,-0.6107,35.17,97,64,1.28
357,Malia,GR,2021-11-23 03:43:26,35.2833,25.4667,64.11,82,100,8.52
358,Illapel,CL,2021-11-23 03:43:26,-31.6308,-71.1653,65.77,64,33,1.79
359,Monrovia,LR,2021-11-23 03:40:22,6.3005,-10.7969,76.71,87,11,3.31
360,Nampula,MZ,2021-11-23 03:43:27,-15.1165,39.2666,73.35,78,40,9.22
361,Mandalgovi,MN,2021-11-23 03:43:27,45.7625,106.2708,25.88,26,27,11.48
362,San Ignacio,BZ,2021-11-23 03:43:28,17.1561,-89.0714,71.74,94,40,0.0
363,Presidencia Roque Saenz Pena,AR,2021-11-23 03:43:28,-26.7852,-60.4388,82.53,45,100,4.5
364,Floro,NO,2021-11-23 03:43:28,61.5996,5.0328,42.96,100,75,6.91
365,Komsomolskiy,UZ,2021-11-23 03:44:29,40.4272,71.7189,40.42,56,5,2.3
366,Mangrol,IN,2021-11-23 03:44:29,21.1167,70.1167,82.33,69,60,5.26
367,Lata,PT,2021-11-23 03:44:30,40.1629,-8.3327,45.81,81,1,3.31
368,Saint George,US,2021-11-23 03:44:30,37.1041,-113.5841,57.67,36,1,0.0
369,Cam Ranh,VN,2021-11-23 03:44:31,11.9214,109.1591,75.16,88,75,13.8
370,Kushima,JP,2021-11-23 03:44:31,31.4583,131.2333,59.04,65,42,9.89
371,Ginda,IN,2021-11-23 03:44:31,30.6945,78.4932,62.42,16,0,3.33
372,Tarashcha,UA,2021-11-23 03:44:32,49.5583,30.4926,32.83,91,100,6.22
373,El Centro,US,2021-11-23 03:44:32,32.792,-115.563,70.21,20,1,5.75
374,Zhashkiv,UA,2021-11-23 03:44:33,49.2454,30.1102,35.04,98,100,5.23
375,Turukhansk,RU,2021-11-23 03:44:33,65.8167,87.9833,15.24,90,100,20.58
376,Hamilton,US,2021-11-23 03:44:33,39.1834,-84.5333,30.83,74,1,4.61
377,Dubuque,US,2021-11-23 03:40:10,42.4833,-90.8668,29.32,51,90,3.44
378,Abdulino,RU,2021-11-23 03:44:34,53.7,53.6667,18.55,93,98,13.04
379,Akdepe,TM,2021-11-23 03:44:34,42.0551,59.3788,39.29,58,44,5.55
380,Kandi,BJ,2021-11-23 03:44:35,11.1342,2.9386,74.19,23,7,3.04
381,Guiglo,CI,2021-11-23 03:44:35,6.5456,-7.4966,71.02,97,5,0.49
382,Seydi,TM,2021-11-23 03:44:35,39.4816,62.9137,52.36,29,98,6.35
383,Burns Lake,CA,2021-11-23 03:44:36,54.2331,-125.7533,33.22,91,1,3.44
384,Osorio,BR,2021-11-23 03:40:59,-29.8867,-50.2697,68.67,68,17,3.78
385,Havoysund,NO,2021-11-23 03:44:36,70.9963,24.6622,27.48,70,100,15.17
386,Aksha,RU,2021-11-23 03:44:37,50.2814,113.2867,12.06,63,4,2.46
387,Stromness,GB,2021-11-23 03:44:37,58.965,-3.296,46.87,88,100,13.0
388,Valdivia,CL,2021-11-23 03:44:38,-39.8142,-73.2459,53.69,88,1,3.06
389,Malabugas,PH,2021-11-23 03:44:38,9.3681,122.7678,87.42,65,72,10.33
390,Tiarei,PF,2021-11-23 03:44:38,-17.5333,-149.3333,82.42,78,87,11.43
391,La Ronge,CA,2021-11-23 03:44:39,55.1001,-105.2842,17.85,86,90,13.8
392,Ahipara,NZ,2021-11-23 03:44:39,-35.1667,173.1667,66.25,66,18,11.23
393,Surt,LY,2021-11-23 03:44:39,31.2089,16.5887,68.54,52,100,14.25
394,Auki,SB,2021-11-23 03:44:40,-8.7676,160.7034,82.87,73,100,3.98
395,Abasolo,MX,2021-11-23 03:44:40,20.45,-101.5167,63.34,75,99,6.78
396,Rio Gallegos,AR,2021-11-23 03:40:41,-51.6226,-69.2181,44.65,49,0,5.75
397,Saint-Augustin,CA,2021-11-23 03:44:41,51.226,-58.6502,40.55,82,100,19.89
398,Sumbe,AO,2021-11-23 03:44:41,-11.2061,13.8437,76.51,87,100,3.78
399,Kasangulu,CD,2021-11-23 03:44:41,-4.5911,15.1708,69.35,98,100,2.91
400,Porto Novo,BJ,2021-11-23 03:42:52,6.4965,2.6036,82.22,86,63,2.57
401,Capoeiras,BR,2021-11-23 03:44:42,-8.7347,-36.6267,66.0,87,63,9.01
402,Lugo,ES,2021-11-23 03:44:42,43.0,-7.5,48.76,97,100,4.0
403,Perry,US,2021-11-23 03:44:43,37.2506,-83.1999,33.13,79,1,2.95
404,Gebog,ID,2021-11-23 03:44:43,-6.735,110.8444,84.52,66,99,5.17
405,Guerrero Negro,MX,2021-11-23 03:43:32,27.9769,-114.0611,69.51,54,100,7.92
406,Sinnamary,GF,2021-11-23 03:44:44,5.3833,-52.95,77.54,88,83,6.31
407,Markova,UA,2021-11-23 03:44:44,48.6758,24.4138,35.37,99,100,4.61
408,Mitsamiouli,KM,2021-11-23 03:44:44,-11.3847,43.2844,80.89,61,20,3.44
409,Eufaula,US,2021-11-23 03:44:45,31.8913,-85.1455,52.23,50,1,6.91
410,Lorengau,PG,2021-11-23 03:44:45,-2.0226,147.2712,79.66,85,100,8.97
411,Itarema,BR,2021-11-23 03:45:45,-2.9248,-39.9167,80.08,80,94,13.91
412,General Roca,AR,2021-11-23 03:45:46,-39.0333,-67.5833,64.62,21,1,6.2
413,Piacabucu,BR,2021-11-23 03:45:46,-10.4056,-36.4344,77.0,80,12,8.21
414,Puerto Escondido,MX,2021-11-23 03:45:46,15.85,-97.0667,79.63,73,1,5.75
415,Myaundzha,RU,2021-11-23 03:45:47,63.0494,147.1858,-20.15,100,92,1.59
416,Grahamstown,ZA,2021-11-23 03:45:47,-33.3042,26.5328,56.25,91,100,17.22
417,Were Ilu,ET,2021-11-23 03:45:47,10.6,39.4333,45.09,68,69,5.37
418,Shenzhen,CN,2021-11-23 03:41:42,22.5455,114.0683,63.14,79,96,1.01
419,Minab,IR,2021-11-23 03:45:48,27.1467,57.0801,62.1,34,7,0.54
420,Mahina,PF,2021-11-23 03:45:48,-17.5065,-149.489,82.17,78,75,5.75
421,Carballo,ES,2021-11-23 03:45:49,43.213,-8.691,52.56,86,90,14.32
422,Bonavista,CA,2021-11-23 03:45:49,48.6499,-53.1147,39.11,76,98,19.44
423,Kulob,TJ,2021-11-23 03:45:49,37.9145,69.783,47.16,57,24,4.47
424,Boa Vista,BR,2021-11-23 03:43:03,2.8197,-60.6733,78.78,89,75,3.44
425,Nouadhibou,MR,2021-11-23 03:45:50,20.931,-17.0347,69.76,77,1,13.69
426,Khvoynaya,RU,2021-11-23 03:45:50,58.9,34.5333,16.99,98,78,3.76
427,Marienburg,PL,2021-11-23 03:45:51,54.0359,19.0266,38.12,82,85,15.86
428,Boende,CD,2021-11-23 03:45:51,-0.2167,20.8667,69.64,96,50,0.89
429,Buraydah,SA,2021-11-23 03:45:51,26.326,43.975,57.65,76,3,9.06
430,Aksarayskiy,RU,2021-11-23 03:45:52,46.7924,48.0119,39.15,81,100,8.41
431,Atenco,MX,2021-11-23 03:45:52,19.8858,-97.9258,56.34,99,100,5.97
432,Edendale,ZA,2021-11-23 03:45:53,-29.6528,30.3147,59.63,96,100,0.45
433,Yinchuan,CN,2021-11-23 03:45:53,38.4681,106.2731,37.45,19,0,4.74
434,Yar-Sale,RU,2021-11-23 03:45:53,66.8333,70.8333,14.76,96,100,5.75
435,Zeya,RU,2021-11-23 03:45:54,53.75,127.2667,18.99,62,100,15.64
436,Bereda,ES,2021-11-23 03:45:54,43.2686,-7.5406,49.41,100,94,10.45
437,Arinos,BR,2021-11-23 03:45:55,-15.9169,-46.1056,71.29,95,100,1.48
438,Vostok,RU,2021-11-23 03:45:55,46.4856,135.8833,10.8,90,100,14.23
439,Kudahuvadhoo,MV,2021-11-23 03:45:55,2.6708,72.8944,82.11,75,100,18.86
440,Oromocto,CA,2021-11-23 03:45:56,45.8351,-66.4792,35.94,91,90,8.05
441,Sovetskiy,RU,2021-11-23 03:45:56,61.3614,63.5842,12.96,97,99,4.21
442,Bandarban,BD,2021-11-23 03:45:57,22.1965,92.2262,78.51,36,4,3.4
443,Belem De Sao Francisco,BR,2021-11-23 03:45:57,-8.7539,-38.9658,79.14,63,97,17.85
444,Acapulco,MX,2021-11-23 03:45:57,16.8634,-99.8901,80.42,78,1,5.75
445,Frolovo,RU,2021-11-23 03:45:58,49.7713,43.6622,34.39,74,100,5.17
446,Saint Anthony,US,2021-11-23 03:41:32,45.0205,-93.218,29.35,55,1,1.01
447,Briancon,FR,2021-11-23 03:45:58,44.9,6.65,39.51,95,83,4.76
448,Benguela,AO,2021-11-23 03:45:59,-12.5763,13.4055,76.24,83,93,2.39
449,Trairi,BR,2021-11-23 03:45:23,-3.2778,-39.2689,80.15,80,100,11.86
450,Ushtobe,KZ,2021-11-23 03:45:59,45.2514,77.9838,39.18,71,100,3.98
451,Honningsvag,NO,2021-11-23 03:46:00,70.9821,25.9704,28.27,57,100,17.63
452,Broome,US,2021-11-23 03:46:00,42.2506,-75.833,29.91,70,1,1.01
453,Calabozo,VE,2021-11-23 03:43:34,8.9242,-67.4293,81.23,62,100,3.87
454,Cabo San Lucas,MX,2021-11-23 03:46:01,22.8909,-109.9124,74.52,76,19,10.09
455,Talnakh,RU,2021-11-23 03:45:12,69.4865,88.3972,7.14,89,100,8.12
456,Yangjiang,CN,2021-11-23 03:46:01,21.85,111.9667,66.94,49,97,11.23
457,Bayir,TR,2021-11-23 03:46:02,37.2687,28.2167,45.12,96,100,5.91
458,Norman Wells,CA,2021-11-23 03:47:02,65.282,-126.8329,-18.36,69,75,3.44
459,Yarada,IN,2021-11-23 03:47:02,17.65,83.2667,82.72,78,75,2.3
460,Dakar,SN,2021-11-23 03:47:03,14.6937,-17.4441,77.13,94,0,4.61
461,Roald,NO,2021-11-23 03:47:03,62.5833,6.1333,43.16,93,75,19.57
462,Puri,IN,2021-11-23 03:47:04,19.8,85.85,82.38,65,6,2.68
463,Gizo,SB,2021-11-23 03:47:04,-8.103,156.8419,85.75,68,14,7.29
464,Nabire,ID,2021-11-23 03:47:04,-3.3667,135.4833,88.11,63,62,6.89
465,Kushiro,JP,2021-11-23 03:47:05,42.975,144.3747,47.35,34,20,11.5
466,Villa Rica,US,2021-11-23 03:47:05,33.7321,-84.9191,43.68,65,0,11.3
467,Marsh Harbour,BS,2021-11-23 03:47:06,26.5412,-77.0636,75.99,72,9,13.18
468,Manokwari,ID,2021-11-23 03:47:06,-0.8667,134.0833,83.89,73,66,4.25
469,Miles City,US,2021-11-23 03:47:06,46.4083,-105.8406,46.51,45,1,6.91
470,Codrington,AU,2021-11-23 03:47:07,-38.2667,141.9667,72.23,66,100,18.72
471,Puerto Ayacucho,VE,2021-11-23 03:47:07,5.6639,-67.6236,76.14,88,95,3.31
472,Buarcos,PT,2021-11-23 03:47:08,40.166,-8.8768,47.55,78,0,7.92
473,Henties Bay,NA,2021-11-23 03:47:08,-22.116,14.2845,58.86,94,0,3.36
474,Havre-Saint-Pierre,CA,2021-11-23 03:47:08,50.2334,-63.5986,43.16,93,90,6.91
475,Port Macquarie,AU,2021-11-23 03:42:45,-31.4333,152.9167,75.88,74,63,6.71
476,Aksarka,RU,2021-11-23 03:47:09,66.5606,67.7975,14.22,95,100,11.79
477,Northam,GB,2021-11-23 03:47:09,51.0333,-4.2167,41.31,78,10,5.01
478,Qarqin,AF,2021-11-23 03:47:10,37.4185,66.0436,57.51,26,100,6.08
479,Bonthe,SL,2021-11-23 03:47:10,7.5264,-12.505,78.58,83,22,1.61
480,Kautokeino,NO,2021-11-23 03:47:11,69.0125,23.0412,9.21,92,100,11.88
481,Khandagayty,RU,2021-11-23 03:47:11,50.7333,92.05,10.99,88,75,3.02
482,Kutno,PL,2021-11-23 03:47:11,52.2306,19.3641,35.17,92,26,11.25
483,Mitu,CO,2021-11-23 03:47:12,1.1983,-70.1733,71.62,99,100,0.2
484,Prachuap Khiri Khan,TH,2021-11-23 03:47:12,12.2167,99.75,73.71,86,100,3.02
485,Talcahuano,CL,2021-11-23 03:45:18,-36.7167,-73.1167,58.68,77,0,6.91
486,Flinders,AU,2021-11-23 03:47:13,-34.5833,150.8552,72.37,73,100,7.43
487,Yerbogachen,RU,2021-11-23 03:47:13,61.2767,108.0108,-1.17,80,51,9.37
488,Puerto Carreno,CO,2021-11-23 03:44:12,6.189,-67.4859,78.08,80,97,3.6
489,Fuzhou,CN,2021-11-23 03:44:30,26.0614,119.3061,57.09,84,100,2.15
490,Lethem,GY,2021-11-23 03:47:14,3.3803,-59.7968,75.58,87,80,6.67
491,Mto Wa Mbu,TZ,2021-11-23 03:47:14,-3.35,35.85,70.41,71,51,1.99
492,El Alto,PE,2021-11-23 03:47:14,-4.2714,-81.2147,64.74,77,82,8.99
493,Morant Bay,JM,2021-11-23 03:47:15,17.8815,-76.4093,80.22,82,97,4.27
494,Pochutla,MX,2021-11-23 03:47:15,15.7432,-96.4661,77.85,87,99,4.23
495,Erzin,TR,2021-11-23 03:47:16,36.9559,36.2,48.72,73,5,1.95
496,Umm Lajj,SA,2021-11-23 03:47:16,25.0213,37.2685,70.52,40,2,14.81
497,Kamaishi,JP,2021-11-23 03:47:17,39.2667,141.8833,47.35,78,78,8.75
498,Mago,RU,2021-11-23 03:47:17,53.2514,140.1822,32.95,85,100,24.65
499,Demba,CD,2021-11-23 03:47:17,-5.51,22.2667,66.56,100,100,1.5
500,Worms,DE,2021-11-23 03:47:18,49.6356,8.3597,34.95,90,3,3.0
501,Geraldton,AU,2021-11-23 03:45:25,-28.7667,114.6,76.12,46,0,20.71
502,Port Lincoln,AU,2021-11-23 03:45:12,-34.7333,135.8667,66.9,65,99,15.75
503,Ubinskoye,RU,2021-11-23 03:47:18,55.3068,79.6802,29.1,96,100,16.28
504,Saint-Joseph,RE,2021-11-23 03:44:54,-21.3667,55.6167,77.36,67,17,4.83
505,Sterling,US,2021-11-23 03:48:19,39.0062,-77.4286,38.26,59,20,8.99
506,Bud,US,2021-11-23 03:45:50,39.447,-86.1758,28.58,77,1,5.77
507,Quelimane,MZ,2021-11-23 03:47:26,-17.8786,36.8883,77.94,79,92,3.49
508,Mackay,AU,2021-11-23 03:47:27,-21.15,149.2,83.68,89,90,6.91
509,Twin Falls,US,2021-11-23 03:48:20,42.3505,-114.6445,33.69,86,1,4.61
510,Labrea,BR,2021-11-23 03:48:20,-7.2586,-64.7981,72.73,98,82,1.1
511,Barstow,US,2021-11-23 03:48:20,34.8986,-117.0228,59.99,16,100,3.94
512,Valvedditturai,LK,2021-11-23 03:48:21,9.8167,80.1667,81.72,83,80,10.85
513,Singapore,SG,2021-11-23 03:46:04,1.2897,103.8501,87.94,73,40,6.91
514,Mezen,RU,2021-11-23 03:48:21,65.8522,44.24,18.14,90,100,8.5
515,Zonguldak,TR,2021-11-23 03:48:22,41.25,31.8333,43.79,66,53,5.48
516,Wencheng,CN,2021-11-23 03:48:22,33.0559,113.7978,52.12,27,0,9.28
517,Turkistan,KZ,2021-11-23 03:48:23,43.0,68.0,41.81,60,6,6.06
518,Namatanai,PG,2021-11-23 03:44:59,-3.6667,152.4333,82.27,76,95,8.97
519,Najran,SA,2021-11-23 03:48:23,17.4924,44.1277,56.05,31,20,0.94
520,Cartagena,CO,2021-11-23 03:46:15,10.3997,-75.5144,80.22,89,40,2.3
521,Umm Kaddadah,SD,2021-11-23 03:48:24,13.6017,26.6876,65.44,29,3,15.32
522,Coihaique,CL,2021-11-23 03:48:24,-45.5752,-72.0662,47.41,89,98,6.64
523,Gravdal,NO,2021-11-23 03:46:10,68.1214,13.5031,39.51,80,100,24.74
524,Sierra Vista,US,2021-11-23 03:46:11,31.5545,-110.3037,63.01,38,20,10.36
525,Moctezuma,MX,2021-11-23 03:48:25,29.8,-109.6667,67.32,30,100,5.73
526,Sayyan,YE,2021-11-23 03:48:25,15.1718,44.3244,50.74,34,67,4.63
527,Homer,US,2021-11-23 03:48:26,59.6425,-151.5483,17.47,69,1,3.44
528,Beringovskiy,RU,2021-11-23 03:48:26,63.05,179.3167,-2.51,99,96,13.22
529,Kamina,CD,2021-11-23 03:48:26,-8.7386,24.9906,61.83,97,98,2.73
530,Muyezerskiy,RU,2021-11-23 03:48:27,63.9333,31.65,14.18,88,12,4.9
531,Yatou,CN,2021-11-23 03:48:27,37.15,122.3833,43.63,41,68,19.66
532,Tatawin,TN,2021-11-23 03:48:27,32.9297,10.4518,59.88,57,27,4.21
533,Thio,NC,2021-11-23 03:48:28,-21.6167,166.2167,84.16,72,100,2.82
534,Machico,PT,2021-11-23 03:48:28,32.7,-16.7667,69.08,84,20,3.44
535,Broken Hill,AU,2021-11-23 03:48:29,-31.95,141.4333,76.71,50,75,6.91
536,Sawtell,AU,2021-11-23 03:48:29,-30.3833,153.1,79.12,81,90,6.91
537,Ayan,RU,2021-11-23 03:48:30,56.45,138.1667,25.21,82,100,34.07
538,Awbari,LY,2021-11-23 03:48:24,26.5921,12.7805,62.53,43,87,5.44
539,At-Bashi,KG,2021-11-23 03:48:30,41.1702,75.8106,26.42,47,4,1.48
540,Nago,JP,2021-11-23 03:48:31,26.5881,127.9761,69.96,63,96,16.13
541,Karema,TZ,2021-11-23 03:48:31,-6.8205,30.4389,72.97,79,77,6.26
542,Wundanyi,KE,2021-11-23 03:48:31,-3.4019,38.364,62.13,81,40,1.34
543,Daru,PG,2021-11-23 03:48:32,-9.0763,143.2092,86.05,68,44,9.06
544,Sandwick,GB,2021-11-23 03:48:32,60.0,-1.25,48.02,87,75,20.71
545,Kangasala,FI,2021-11-23 03:48:33,61.4638,24.076,29.32,94,91,4.5
546,Mizdah,LY,2021-11-23 03:48:33,31.4451,12.9801,55.96,70,3,3.85
547,Ekhabi,RU,2021-11-23 03:48:33,53.5102,142.9671,33.78,84,100,31.61
548,Sharkan,RU,2021-11-23 03:48:34,57.2989,53.8712,25.16,88,91,15.82
549,Omboue,GA,2021-11-23 03:48:34,-1.5746,9.2618,76.75,91,100,4.25
550,Baykit,RU,2021-11-23 03:48:35,61.67,96.37,15.87,95,100,3.29
551,Bilibino,RU,2021-11-23 03:48:35,68.0546,166.4372,-21.59,89,4,3.71
552,Le Vauclin,MQ,2021-11-23 03:48:35,14.5452,-60.8388,76.84,88,75,2.3
553,Bontang,ID,2021-11-23 03:45:25,0.1333,117.5,85.33,68,54,6.38
